key,날짜,구분,종목코드,종목명,현재가,전일대비,등락률,거래량,거래대금,시가,고가,저가,10일변동가격,10일변동비율,익일시가,10일고가,라벨
4055,20231012,신,234100,폴라리스세원,2295,527.0,29.81,30697771,67553,1795,2295,1790,165,0.07,2375,2540,0
4056,20231013,증,152550,한국ANKOR유전,786,181,29.92,203504963,141830,656,786,595,94,0.1,900,994,0
4057,20231013,신,000680,LS네트웍스,4865,1120,29.91,7676194,34102,3745,4865,3710,2330,0.46,5040,7370,1
4058,20231016,,079170,한창산업,11310,2610,30.0,1580203,17502,10990,11310,10000,1920,0.15,12660,14580,0
4059,20231016,신,417500,제이아이테크,4855,1120,29.99,13133005,60673,4090,4855,3855,80,0.02,5180,5260,0
4060,20231016,신,117580,대성에너지,12920,2980,29.98,16309918,200111,11110,12920,11080,1030,0.08,12670,13700,0
4061,20231016,신,000680,LS네트웍스,6320,1455,29.91,18774946,111088,5040,6320,5040,600,0.09,6770,7370,0
4062,20231016,증,051780,큐로홀딩스,475,109,29.78,23323636,10960,475,475,435,25,0.06,440,465,0
4063,20231017,증,101670,하이드로리튬,15560,3590,29.99,3418570,49667,12140,15560,12130,750,0.05,16350,17100,0
4064,20231017,증,073570,리튬포어스,12720,2930,29.93,4363036,52713,9890,12720,9890,150,0.01,12550,12700,0
4065,20231017,증,131400,이브이첨단소재,4775,1100,29.93,40925243,182703,3700,4775,3700,40,0.01,4610,4650,0
4066,20231017,신,250060,모비스,6380,1465,29.81,25912411,152447,5290,6380,5020,1230,0.18,6870,8100,0
4067,20231018,신,032580,피델릭스,1943,448,29.97,49961255,91687,1748,1943,1631,65,0.03,1880,1945,0
4068,20231018,,048770,TPC,4510,1040,29.97,2667755,11277,3700,4510,3625,100,0.02,4755,4855,0
4069,20231018,신,000440,중앙에너비스,28200,6500,29.95,4234874,109569,22900,28200,21150,950,0.03,31000,31950,0
4070,20231018,신,003280,흥아해운,2040,470,29.94,28055068,53906,1591,2040,1531,330,0.15,2220,2550,0
4071,20231019,신,006220,제주은행,10530,2430,30.0,13077151,128586,8400,10530,8230,720,0.06,11580,12300,0
4072,20231019,,033320,제이씨현시스템,5560,1280,29.91,11365955,61561,4900,5560,4805,410,0.07,5630,6040,0
4073,20231020,신,100840,SNT에너지,28600,6600,30.0,4555121,126900,24500,28600,23750,2050,0.07,30650,32700,0
4074,20231023,신,044960,이글벳,6850,1580,29.98,7778176,51847,6850,6850,6320,130,0.02,7600,7730,0
4075,20231023,증,003070,코오롱글로벌,14980,3450,29.92,6842458,97634,11900,14980,11350,3180,0.22,14590,17770,1
4076,20231023,신,360070,탑머티리얼,64600,14850,29.85,942116,58744,48500,64600,48500,7400,0.11,66500,73900,0
4077,20231024,신,040300,YTN,7800,1800,30.0,2501029,18857,7250,7800,7200,140,0.01,9460,9600,0
4078,20231024,신,194370,제이에스코퍼레이션,14820,3420,30.0,1120660,15995,11520,14820,11280,2990,0.19,15700,18690,0
4079,20231024,,036090,위지트,867,200,29.99,61755174,49526,750,867,737,51,0.06,885,936,0
4080,20231024,신,002800,신신제약,7380,1700,29.93,19074691,129950,5650,7380,5350,990,0.13,7550,8540,0
4081,20231024,신,037440,희림,10420,2400,29.93,21444558,212108,7920,10420,7920,390,0.04,10170,10560,0
4082,20231025,신,439090,마녀공장,27950,6450,30.0,2757180,72619,21650,27950,21550,5600,0.22,25800,31400,1
4083,20231025,신,002720,국제약품,4930,1135,29.91,11536525,52781,3800,4930,3765,1250,0.24,5160,6410,1
4084,20231026,증,058110,멕아이씨에스,3295,760,29.98,8693222,28216,2910,3295,2855,30,0.01,3540,3570,0
4085,20231026,신,068290,삼성출판사,17180,3960,29.95,969119,16023,13020,17180,12840,2640,0.15,17760,20400,0
4086,20231027,신,038110,에코플라스틱,5160,1190,29.97,24933965,120616,4300,5160,4215,290,0.06,5250,5540,0
4087,20231027,신,004560,현대비앤지스틸,14580,3360,29.95,2560977,34649,11220,14580,11220,950,0.06,15380,16330,0
4088,20231030,신,004090,한국석유,16870,3890,29.97,5433133,83752,13050,16870,13050,1270,0.08,16200,17470,0
4089,20231031,신,267850,아시아나IDT,16740,3860,29.97,4687141,73162,13930,16740,13710,1920,0.11,18020,19940,0
4090,20231031,정,053950,경남제약,1519,350,29.94,21328425,31857,1179,1519,1179,860,0.52,1655,2515,1
4091,20231101,증,009190,대양금속,1456,336,30.0,43246757,57329,1110,1456,1110,303,0.21,1417,1720,1
4092,20231101,증,199800,툴젠,41600,9600,30.0,606011,22830,33750,41600,33000,12000,0.28,43500,55500,1
4093,20231101,신,388790,라이콤,2970,685,29.98,14333371,41436,2385,2970,2345,490,0.17,2930,3420,0
4094,20231101,증,071950,코아스,811,187,29.97,16413786,12552,710,811,688,60,0.07,920,980,0
4095,20231101,신,067080,대화제약,12710,2930,29.96,1382018,16035,9920,12710,9920,170,0.01,13580,13750,0
4096,20231101,신,094480,갤럭시아머니트리,5570,1280,29.84,8943514,46655,4295,5570,4290,2400,0.43,5550,7950,1
4097,20231102,증,066790,씨씨에스,2765,635,29.81,21715819,57833,2765,2765,2320,1025,0.32,3225,4250,1
4098,20231103,정,214390,경보제약,8710,2010,30.0,10441723,87674,6950,8710,6920,1340,0.15,8710,10050,0
4099,20231103,증,115180,큐리언트,5690,1310,29.91,3073626,16405,4820,5690,4805,9,0.0,5394,5403,0
4100,20231103,증,066790,씨씨에스,3590,825,29.84,25225069,85936,3225,3590,3080,1200,0.39,3050,4250,1
4101,20231103,증,002880,대유에이텍,432,99,29.73,58610390,22874,340,432,339,106,0.24,445,551,1
4102,20231106,증,069540,빛과전자,3120,720,30.0,9161766,26819,2515,3120,2470,950,0.28,3400,4350,1
4103,20231106,신,247540,에코프로비엠,299000,69000,30.0,3967285,1123853,270500,299000,260500,13500,0.04,306500,320000,0
4104,20231106,신,086520,에코프로,828000,191000,29.98,1153091,896649,732000,828000,712000,58000,0.07,870000,928000,0
4105,20231106,증,001570,금양,119700,27600,29.97,2621575,294380,105300,119700,100200,5600,0.05,119700,125300,0
4106,20231106,신,003670,포스코퓨처엠,349500,80500,29.93,3296384,1098965,320000,349500,307000,12500,0.04,348500,361000,0
4107,20231107,신,002100,경농,12500,2880,29.94,5568613,65249,9900,12500,9760,2550,0.19,13600,16150,0
4108,20231107,,352940,인바이오,5100,1170,29.77,5957487,28780,3930,5100,3930,1430,0.28,5060,6490,1
4109,20231107,정,053950,경남제약,2150,493,29.75,58013359,117223,1684,2150,1679,310,0.14,2205,2515,0
4110,20231108,신,052790,액토즈소프트,10230,2360,29.99,1494666,14264,7870,10230,7820,2820,0.25,11080,13900,1
4111,20231108,신,059120,아진엑스텍,11030,2540,29.92,2701504,26671,8490,11030,8450,2120,0.19,11420,13540,0
4112,20231108,증,200230,텔콘RF제약,977,225,29.92,11539161,10884,754,977,751,261,0.27,977,1238,1
4113,20231108,신,123420,위메이드플레이,11640,2680,29.91,2366680,26271,9300,11640,8750,1920,0.16,11670,13590,0
4114,20231108,증,229000,젠큐릭스,6040,1390,29.89,2415473,14056,4650,6040,4645,2940,0.53,5560,8500,1
4115,20231108,신,013520,화승코퍼레이션,2115,485,29.75,12653917,25326,1638,2115,1625,260,0.11,2390,2650,0
4116,20231109,신,052790,액토즈소프트,13290,3060,29.91,4618788,56669,11080,13290,10190,160,0.01,13740,13900,0
4117,20231109,증,187660,에이디엠코리아,2765,635,29.81,21298527,56122,2450,2765,2355,60,0.02,2785,2845,0
4118,20231110,증,058110,멕아이씨에스,3495,805,29.93,14252839,47673,3085,3495,3055,340,0.1,3405,3745,0
4119,20231113,증,011810,STX,12400,2860,29.98,11924402,140012,9770,12400,9650,4210.0,0.35,12060,16270,1
4120,20231114,증,009440,KC그린홀딩스,3670,845,29.91,5491506,19914,2885,3670,2835,535.0,0.14,3770,4305,0
4121,20231115,신,016880,웅진,1522,351,29.97,19386417,27842,1173,1522,1173,301.0,0.18,1669,1970,0
4122,20231115,신,191420,테고사이언스,13190,3040,29.95,1353072,16698,11500,13190,11470,4370.0,0.33,13300,17670,1
4123,20231115,신,098120,마이크로컨텍솔,11030,2540,29.92,1163667,12707,10900,11030,10300,3130.0,0.27,11520,14650,1
4124,20231115,증,004920,씨아이테크,2030,465,29.71,9019496,17522,1676,2030,1676,130.0,0.06,2025,2155,0
4125,20231116,증,383930,디티앤씨알오,4770,1100,29.97,2863618,12889,3745,4770,3705,2950.0,0.52,5650,8600,1
4126,20231116,증,276730,제주맥주,1250,288,29.94,23834328,28373,963,1250,962,15.0,0.01,1250,1265,0
4127,20231116,,007980,TP,2450,564,29.9,27862642,62892,2070,2450,1963,455.0,0.17,2710,3165,0
4128,20231116,,405920,나라셀라,7300,1680,29.89,2182236,14988,5710,7300,5700,540.0,0.07,7860,8400,0
4129,20231117,증,050760,에스폴리텍,2475,569,29.85,5835707,13985,1983,2475,1983,15.0,0.01,2450,2465,0
4130,20231117,증,199800,툴젠,61800,14200,29.83,643125,38162,54500,61800,53800,19100.0,0.3,64600,83700,1
4131,20231117,신,038290,마크로젠,22450,5150,29.77,2932317,61506,17440,22450,17290,2600.0,0.12,22100,24700,0
4132,20231120,신,440320,오픈놀,8020,1850,29.98,3905720,29335,6120,8020,6060,3650.0,0.39,9250,12900,1
4133,20231120,신,376980,원티드랩,11450,2640,29.97,2284794,24061,8730,11450,8690,1450.0,0.12,11900,13350,0
4134,20231120,신,041920,메디아나,10240,2360,29.95,26446114,239737,8010,10240,7230,10.0,0.0,9850,9860,0
4135,20231120,,187220,디티앤씨,5000,1150,29.87,3016385,14063,4000,5000,4000,1020.0,0.17,6100,7120,0
4136,20231121,,187220,디티앤씨,6500,1500,30.0,7502179,47748,6100,6500,5960,70.0,0.01,7050,7120,0
4137,20231122,신,004830,덕성,6690,1540,29.9,8009236,51308,5150,6690,5070,3880.0,0.51,7550,11430,1
4138,20231122,신,003280,흥아해운,2225,512,29.89,48385026,101268,1737,2225,1729,290.0,0.12,2430,2720,0
4139,20231123,신,002620,제일파마홀딩스,13060,3010,29.95,2122497,26969,10240,13060,10240,30.0,0.0,14330,14360,0
4140,20231123,신,417180,핑거스토리,3820,880,29.93,3469595,12310,3030,3820,3030,345.0,0.08,4070,4415,0
4141,20231123,신,317770,엑스페릭스,5220,1200,29.85,6606751,32546,4205,5220,4070,1140.0,0.2,5620,6760,1
4142,20231124,,004540,깨끗한나라,2645,610.0,29.98,4487101,11167,2100,2645,2045,335.0,0.11,3100,3435,0
4143,20231124,주,147830,제룡산업,4165,960.0,29.95,10701980,43694,3415,4165,3415,195.0,0.04,4500,4695,0
4144,20231127,증,058110,멕아이씨에스,4010,925,29.98,12519921,45325,3420,4010,3275,2340.0,0.6,3930,6270,1
4145,20231127,신,084690,대상홀딩스,9020,2080,29.97,9744213,81740,7630,9020,7340,6520.0,0.62,10560,17080,1
4146,20231127,증,215600,신라젠,5590,1285,29.85,4183500,21965,4650,5590,4465,810.0,0.13,6450,7260,0
4147,20231128,증,035620,바른손이앤에이,819,189,30.0,14052838,10985,635,819,630,14.0,0.02,757,771,0
4148,20231128,신,024900,덕양산업,5510,1265,29.8,16926774,88157,4245,5510,4245,370.0,0.06,6000,6370,0
4149,20231129,신,063170,서울옥션,13150,3030,29.94,7313305,90321,10050,13150,10030,3800.0,0.28,13750,17550,1
4150,20231129,,445680,큐리옥스바이오시스템즈,48400,11150,29.93,1668587,72990,37200,48400,36200,4100.0,0.08,48900,53000,0
4151,20231129,신,011420,갤럭시아에스엠,2545,585,29.85,9546506,23601,2080,2545,2075,1170.0,0.4,2915,4085,1
4152,20231129,신,004060,SG세계물산,544,125,29.83,88487469,46880,501,544,460,20.0,0.04,560,580,0
4153,20231130,신,011500,한농화성,14590,3360,29.92,2043202,28664,11990,14590,11900,3990.0,0.26,15340,19330,1
4154,20231130,,004100,태양금속,4170,960,29.91,18176852,69556,3610,4170,3490,650.0,0.14,4580,5230,0
4155,20231130,증,294140,레몬,2615,600,29.78,11167847,27618,2050,2615,2030,545.0,0.21,2615,3160,1
4156,20231204,신,011420,갤럭시아에스엠,3490,805,29.98,9502656,31381,3205,3490,3100,595.0,0.17,3490,4085,0
4157,20231204,신,102370,케이옥션,6590,1520,29.98,9070893,56597,5510,6590,5500,2550.0,0.41,6250,8800,1
4158,20231204,,253840,수젠텍,8770,2020,29.93,6143734,50202,6710,8770,6530,2520.0,0.29,8680,11200,1
4159,20231205,정,053950,경남제약,1898,438,30.0,32044524,57239,1460,1898,1424,225.0,0.11,2140,2365,0
4160,20231205,신,032300,한국파마,25850,5960,29.96,3458831,81144,20000,25850,19950,1800.0,0.07,27650,29450,0
4161,20231205,신,000240,한국앤컴퍼니,21850,5030,29.9,6012686,127027,20200,21850,19990,2550.0,0.12,21200,23750,0
4162,20231205,,142280,녹십자엠에스,5260,1210,29.88,8589087,42098,4010,5260,4010,450.0,0.08,5430,5880,0
4163,20231206,신,084690,대상홀딩스,13310,3070,29.98,17575472,215138,10070,13310,10050,2590.0,0.18,14490,17080,0
4164,20231206,,042000,카페24,22150,5100,29.91,638726,14148,22150,22150,22150,5000.0,0.17,28750,33750,0
4165,20231206,신,067160,SOOP,83400,19200,29.91,4965283,390343,64700,83400,64600,3400.0,0.04,81300,84700,0
4166,20231206,,063080,컴투스홀딩스,45200,10400,29.89,1546716,65435,35600,45200,35000,8400.0,0.19,45200,53600,0
